ID,Birth Year,Education,Marital Status,Income,Kids at Home,Teenagers at Home,Customer Enrolment Data,Recency,Complains,Amt_Wines_2Yrs,Amt_Fruits_2Yrs,Amt_Meat_Prod_2Yrs,Amt_Fish_Prod_2Yrs,Amount_Sweet_Prod_2Yrs,Amount_Gold_Prod_2Yrs,Purchases with Disc.,Off._  Accpt_Cmp1,Off._  Accpt_Cmp2,Off._  Accpt_Cmp3,Off._  Accpt_Cmp4,Off._  Accpt_Cmp5,Off._  Accpt_Last_Cmp,No. of Web Purchases,No. of Catalogue Purchases,No.  Of Store Purchases,No. of Web Visits Last Month
8852,1976,Graduation,Married,"? 61,064",0,1,31-08-2012,80,0,387,126,342,0,45,180,5,0,0,0,0,0,0,8,4,11,6
3565,1955,Master,Married,"? 38,452",1,1,30-03-2014,62,0,56,0,14,0,0,2,3,0,0,0,0,0,0,3,0,3,7
5294,1989,Graduation,Single,"? 18,358",1,0,20-11-2013,49,0,6,8,19,16,4,4,3,0,0,0,0,0,0,3,0,4,7
1958,1973,Phd,Together,"? 55,012",0,1,21-03-2014,85,0,582,0,65,0,0,13,6,0,0,0,0,0,0,8,2,9,5
7349,1973,Basic,Together,"? 9,722",1,0,02-10-2012,7,0,6,17,16,6,16,42,4,0,0,0,0,0,1,3,1,3,8
8799,1984,Phd,Married,"? 38,175",1,0,23-09-2013,6,0,70,6,69,2,3,3,3,0,0,0,0,0,0,3,1,4,7
1351,1956,Master,Together,"? 58,656",0,1,20-09-2012,25,0,962,12,194,16,24,12,4,0,0,0,0,1,0,7,8,13,6
1045,1965,Graduation,Together,"? 52,117",0,1,16-08-2012,55,0,112,10,107,30,0,20,2,0,0,0,0,0,0,5,2,4,7
7732,1978,Graduation,Married,"? 64,813",1,0,02-01-2014,81,0,293,0,124,179,97,52,1,0,0,0,0,0,0,7,2,10,5
8070,1973,Phd,Married,"? 54,222",0,1,01-03-2014,98,0,199,12,31,3,12,7,1,0,0,0,0,0,0,3,3,5,3
477,1986,Graduation,Married,"? 83,512",0,0,17-06-2014,31,0,1060,61,835,80,20,101,1,1,1,1,0,1,1,4,7,10,1
7832,1959,Master,Married,"? 77,520",0,1,28-08-2013,30,0,940,44,396,0,88,58,1,1,0,1,0,1,1,8,7,7,4
2202,1978,Graduation,Together,"? 41,154",0,1,09-04-2013,98,0,44,2,11,2,3,7,1,0,0,0,0,0,0,1,0,4,5
7396,1966,Graduation,Married,"? 80,398",0,0,10-11-2012,92,0,342,51,936,207,35,26,1,0,0,0,0,1,0,5,8,12,3
4055,1992,Basic,Single,"? 18,746",1,0,29-05-2014,41,0,2,10,11,12,9,20,2,0,0,0,0,0,0,3,0,3,6
10340,1984,Graduation,Together,"? 35,196",1,0,13-11-2012,68,0,75,12,141,43,39,187,6,0,0,0,0,0,0,6,1,5,8
10091,1956,Graduation,Single,"? 60,230",0,1,20-05-2013,78,0,520,20,367,39,81,40,2,0,0,0,0,0,0,6,3,6,5
7629,1977,Graduation,Married,"? 22,108",1,1,08-05-2014,46,0,5,3,9,6,2,6,2,0,0,0,0,0,0,2,0,3,7
10640,1974,Graduation,Together,"? 44,392",1,1,05-09-2013,71,0,87,5,71,7,12,29,5,0,0,0,0,0,0,4,1,4,7
3498,1976,Phd,Married,"? 55,424",0,1,25-11-2012,6,0,462,61,184,10,53,107,4,0,0,1,0,0,1,7,5,9,6
6742,1979,Graduation,Married,"? 17,688",1,0,13-01-2013,82,1,2,2,1,3,1,2,1,0,0,0,0,0,0,1,0,2,8
1172,1983,Phd,Married,"? 92,491",0,0,01-05-2013,71,0,979,44,935,29,25,22,1,1,0,0,1,1,1,7,5,12,3
569,1991,Graduation,Single,"? 90,273",0,0,14-12-2013,32,0,704,129,853,120,74,111,1,1,0,0,1,1,1,5,6,7,2
4686,1962,Phd,Widow,"? 82,571",0,0,02-04-2014,28,0,861,31,558,62,95,79,0,0,0,0,0,1,0,6,5,13,2
1381,1982,Phd,Single,"? 38,513",1,0,28-01-2014,20,0,172,3,115,16,0,18,5,0,0,0,0,0,1,6,1,5,8
2634,1979,Master,Single,"? 16,653",1,0,18-04-2014,10,0,5,7,31,15,4,7,3,0,0,0,0,0,1,2,1,3,6
10905,1955,Graduation,Together,"? 42,586",1,1,29-10-2012,7,0,194,2,56,0,0,0,5,0,0,0,0,0,1,4,1,6,8
1744,1965,Basic,Single,"? 23,529",0,1,07-01-2013,67,0,9,7,13,3,2,20,1,0,0,0,0,0,0,1,1,2,6
1000,1961,Master,Together,"? 74,881",1,1,08-03-2013,48,0,505,72,270,36,27,54,4,0,0,0,0,0,0,9,2,12,5
3828,1951,Graduation,Married,"? 71,107",0,1,17-02-2013,61,0,533,10,217,198,174,195,2,0,0,0,0,0,0,7,6,13,4
8605,1964,Phd,Together,"? 46,910",1,1,23-03-2014,36,0,48,0,14,0,0,6,2,0,0,0,0,0,0,2,0,3,6
10304,1959,Graduation,Married,"? 18,690",0,0,28-12-2012,77,0,6,1,7,23,4,19,1,0,0,0,0,0,0,1,1,2,8
4351,1955,Graduation,Divorced,"? 37,244",1,1,27-04-2013,90,0,18,2,10,0,0,25,1,0,0,1,0,0,0,1,1,2,7
10129,1966,Graduation,Together,"? 82,427",0,0,12-03-2014,35,0,482,147,509,104,107,107,1,0,0,0,0,1,0,3,5,12,1
2499,1958,2N Cycle,Single,"? 75,342",0,1,06-05-2013,38,0,204,97,97,21,118,26,1,0,0,0,0,0,0,5,2,10,4
10092,1954,Graduation,Divorced,"? 70,044",0,1,18-02-2013,46,0,1073,0,250,153,14,14,4,0,0,0,0,0,0,7,10,5,5
7500,1967,Graduation,Single,"? 79,146",1,1,24-04-2014,33,0,245,16,223,21,43,16,2,0,0,0,0,0,0,8,1,8,6
5796,1963,Graduation,Married,"? 77,437",0,0,26-11-2013,70,0,560,21,442,29,44,29,1,0,0,0,0,1,0,4,5,13,1
10556,1959,Graduation,Married,"? 54,984",0,1,24-05-2014,51,0,173,13,131,32,3,6,4,1,0,0,0,0,0,6,1,6,7
1064,1971,Phd,Married,"? 42,403",1,0,11-12-2013,18,0,22,1,11,0,5,3,1,0,0,0,0,0,0,1,0,3,8
48,1964,Graduation,Together,"? 55,761",0,1,24-04-2014,97,0,136,1,12,0,3,32,2,0,0,0,1,0,0,4,1,3,6
7610,1983,Graduation,Together,"? 37,292",1,0,18-04-2013,32,0,275,0,86,10,23,66,5,0,0,0,0,0,0,6,3,5,8
263,1945,Phd,Single,"? 45,576",0,0,28-05-2014,9,0,56,19,29,2,14,25,1,0,0,0,0,0,1,3,1,3,8
10814,1947,Graduation,Together,"? 70,321",0,0,16-01-2013,6,0,303,23,751,82,26,191,1,0,0,0,0,0,1,6,5,13,4
9710,1969,Phd,Divorced,"? 58,086",0,1,20-01-2013,80,0,708,7,62,0,0,15,2,0,0,0,0,0,0,11,3,7,8
9292,1952,Graduation,Married,"? 81,795",0,0,26-10-2012,74,0,324,132,693,27,118,88,1,0,0,0,0,0,0,4,11,7,2
10250,1947,Basic,Together,"? 28,389",0,0,20-11-2012,49,0,1,5,3,7,4,8,1,0,0,0,0,0,0,1,0,2,7
7881,1946,Master,Married,"? 66,835",0,0,28-09-2013,21,0,620,26,195,34,17,141,1,0,0,0,0,0,0,6,4,13,2
5847,1969,Graduation,Divorced,"? 69,901",0,1,29-05-2013,95,0,312,21,206,102,92,149,3,0,0,0,0,0,0,7,3,10,5
737,1949,Phd,Married,"? 80,360",0,0,03-03-2013,56,0,1493,86,454,112,43,43,2,1,0,0,1,1,0,4,4,5,2
3571,1961,Phd,Together,"? 63,342",0,1,16-10-2012,48,0,918,21,118,13,10,21,3,0,0,0,1,0,1,8,3,5,6
7807,1974,Graduation,Married,"? 44,989",0,1,12-09-2012,26,0,98,0,106,49,10,106,5,0,0,0,0,0,0,5,1,5,6
3878,1980,2N Cycle,Single,"? 31,859",1,0,27-02-2014,3,0,3,4,7,15,8,11,1,0,0,0,0,0,0,1,0,3,7
5092,1949,Phd,Widow,"? 51,569",0,1,12-02-2013,39,0,380,0,47,6,0,34,4,0,0,0,1,0,1,7,1,7,8
2154,1971,Graduation,Widow,"? 30,372",1,1,25-12-2012,33,0,15,0,12,7,3,7,3,0,0,0,0,0,0,2,0,3,7
5394,1979,Basic,Single,"? 16,014",1,1,17-03-2013,42,0,3,9,4,7,8,7,4,0,0,0,0,0,0,1,1,4,3
3798,1968,Graduation,Married,"? 41,120",1,1,06-11-2013,80,0,24,2,23,0,8,24,3,0,0,0,0,0,0,2,1,3,6
3524,1971,Master,Single,"? 39,763",1,0,04-08-2013,9,0,80,1,60,4,6,16,2,0,0,0,0,0,1,5,1,2,9
5247,1955,Phd,Married,"? 38,725",1,1,10-05-2014,52,0,31,0,6,2,1,5,2,0,0,0,0,0,0,1,0,4,4
5883,1972,Graduation,Married,"? 77,981",1,0,26-05-2013,78,0,138,120,204,16,126,60,3,0,0,0,0,0,0,7,4,7,5
2118,1964,2N Cycle,Married,"? 62,905",0,1,10-09-2013,68,0,166,75,96,119,107,59,3,0,0,0,0,0,0,7,2,8,4
8812,1979,2N Cycle,Divorced,"? 13,533",1,0,10-03-2013,45,0,12,3,8,8,0,17,2,0,0,0,0,0,0,2,0,3,7
6616,1975,Graduation,Together,"? 59,481",0,1,23-10-2013,47,0,178,3,85,71,66,58,2,0,0,0,0,0,0,3,3,8,2
2797,1977,Graduation,Married,"? 72,117",0,1,20-08-2013,34,0,707,20,171,65,60,50,1,0,0,0,0,0,0,9,7,9,5
4328,1986,2N Cycle,Married,"? 21,955",1,0,07-09-2013,81,0,5,1,7,17,14,11,2,0,0,0,0,0,0,2,1,3,6
9167,1956,Graduation,Married,"? 67,131",0,1,26-03-2013,72,0,465,71,250,93,35,62,3,0,0,0,0,0,0,9,2,12,6
10560,1980,Phd,Single,"? 36,802",1,0,16-06-2014,23,0,16,1,2,0,0,1,1,0,0,0,0,0,0,1,0,3,5
2631,1982,Graduation,Together,"? 71,853",0,0,08-05-2013,29,0,358,108,413,141,97,32,1,0,0,0,0,0,0,2,8,6,1
8312,1961,Basic,Married,"? 28,249",0,0,15-06-2014,80,0,1,9,7,2,14,10,1,0,0,0,0,0,0,2,0,3,6
5534,1975,Master,Married,"? 47,808",0,1,20-10-2013,30,0,123,1,26,2,0,72,2,0,0,1,0,0,0,3,2,3,7
5093,1974,Phd,Divorced,"? 25,509",1,0,18-09-2012,15,0,40,3,30,10,7,11,3,0,0,0,0,0,1,3,0,3,9
7592,1946,Phd,Married,"? 51,012",0,0,18-04-2013,86,0,102,9,63,2,9,24,1,0,0,0,0,0,0,4,1,4,6
8895,1985,Graduation,Single,"? 70,596",0,0,05-10-2012,68,0,347,44,534,17,0,26,1,0,0,0,0,0,0,3,5,12,2
8584,1952,Phd,Together,"? 85,431",0,0,08-06-2013,54,0,376,53,462,168,53,53,1,0,0,0,0,0,0,2,7,7,0
2694,1967,Graduation,Married,"? 42,664",0,1,18-03-2014,44,0,21,0,3,0,0,0,1,0,0,0,0,0,0,1,0,3,6
8910,1955,Graduation,Together,"? 42,586",1,1,29-10-2012,7,0,194,2,56,0,0,0,5,0,0,0,0,0,1,4,1,6,8
7433,1985,Graduation,Single,"? 29,760",1,0,29-08-2012,87,0,64,4,68,7,5,17,4,0,0,0,0,0,0,3,1,4,8
164,1977,Phd,Married,"? 28,973",0,0,13-10-2012,59,0,206,0,46,3,2,12,2,0,0,0,0,0,0,5,1,5,8
10477,1973,Phd,Together,"? 39,435",1,0,06-08-2013,16,0,71,0,18,0,0,13,1,0,0,0,0,0,0,3,1,2,7
2681,1984,2N Cycle,Married,"? 65,370",0,0,01-08-2013,1,0,71,22,112,138,89,29,1,0,0,0,0,0,0,2,3,13,1
5150,1979,Basic,Single,"? 20,194",1,0,17-12-2012,64,0,0,4,7,11,10,15,2,0,0,0,0,0,0,2,0,3,6
5283,1976,Phd,Single,"? 42,473",1,1,17-02-2014,72,0,93,1,21,0,4,25,3,0,0,0,0,0,0,2,1,4,5
9645,1968,Graduation,Married,"? 64,590",0,0,14-10-2012,98,0,920,138,168,36,46,30,1,0,0,0,0,0,0,9,4,10,6
10678,1959,Graduation,Together,"? 71,232",0,1,28-11-2013,91,0,653,17,170,34,26,17,2,0,0,0,0,0,0,11,2,10,7
7261,1971,Graduation,Together,"? 34,600",1,1,01-01-2013,8,0,199,33,60,8,3,15,5,0,0,0,0,0,1,5,2,5,8
9648,1967,Graduation,Single,"? 46,904",1,1,03-11-2012,20,0,153,4,56,0,9,31,4,0,0,0,0,0,0,5,1,4,8
2870,1973,Graduation,Married,"? 49,094",0,1,21-09-2012,6,0,376,0,38,11,8,69,5,0,0,0,0,0,0,6,3,6,6
8008,1983,Graduation,Together,"? 36,075",1,0,09-12-2013,54,0,46,0,30,12,1,30,1,0,0,0,0,0,0,2,0,4,6
1513,1979,2N Cycle,Together,"? 60,839",1,1,28-08-2012,72,0,600,21,128,223,150,128,13,0,0,0,0,0,0,2,2,12,8
6173,1979,Graduation,Together,"? 77,298",0,1,02-11-2013,46,0,425,115,292,23,35,79,1,0,0,0,0,0,0,6,6,11,3
1419,1950,Graduation,Together,"? 34,026",1,1,05-08-2013,11,0,18,6,15,12,8,17,3,0,0,0,0,0,0,2,1,3,5
9150,1963,Phd,Single,"? 48,918",1,1,12-04-2014,21,0,52,0,9,0,0,1,2,0,0,0,0,0,0,1,0,4,4
7960,1962,2N Cycle,Together,"? 82,122",0,0,15-08-2013,89,0,734,22,350,151,25,100,1,0,0,0,0,1,0,3,9,13,1
1250,1976,Graduation,Single,"? 37,697",1,0,07-02-2014,82,0,34,6,21,11,4,8,1,0,0,0,0,0,0,2,1,3,6
9905,1952,Graduation,Together,"? 34,074",1,1,13-07-2013,69,0,135,1,41,10,1,67,5,0,0,1,0,0,0,3,3,3,6
10691,1960,Master,Married,"? 28,520",1,1,14-06-2013,55,0,11,0,10,0,2,20,1,0,0,0,0,0,0,1,1,2,6
7002,1955,Graduation,Single,"? 62,535",0,1,03-10-2013,13,0,163,48,90,0,45,52,1,0,0,0,0,0,0,3,2,8,3
2952,1977,Master,Single,"? 36,273",1,0,16-04-2014,80,0,29,3,30,3,2,9,2,0,0,0,0,0,0,3,0,3,6
8439,1964,Graduation,Together,"? 63,404",0,2,06-06-2014,97,0,734,26,70,11,44,17,2,1,0,0,0,0,0,6,3,4,4
762,1981,2N Cycle,Together,"? 75,774",1,0,02-05-2014,27,0,340,21,134,258,14,56,1,0,0,0,0,0,0,7,5,8,4
2831,1976,Graduation,Together,"? 78,416",0,1,27-06-2014,99,0,453,38,279,188,38,183,2,0,0,0,0,0,0,7,7,10,3
6977,1974,Graduation,Together,"? 75,702",0,1,14-10-2012,87,0,1073,0,629,145,37,37,1,0,0,0,0,1,0,10,5,13,6
6289,1951,Master,Together,"? 59,385",1,1,28-04-2013,85,0,135,0,10,0,4,36,2,0,0,0,0,0,0,3,1,4,5
4168,1966,Graduation,Single,"? 37,070",1,1,20-03-2013,30,0,231,7,137,4,15,39,9,0,0,0,0,0,1,5,1,8,7
8397,1951,Graduation,Married,"? 44,689",1,1,10-01-2014,82,0,18,0,5,0,0,11,2,0,0,1,0,0,0,1,1,2,7
9284,1958,Graduation,Together,"? 53,977",0,1,08-06-2013,21,0,620,16,165,0,24,82,5,0,0,0,0,0,0,5,5,12,5
6237,1966,Phd,Single,"? 7,144",0,2,07-12-2013,92,0,81,4,33,5,2,291,0,0,0,0,0,0,0,23,1,1,0
3130,1964,Graduation,Single,"? 18,701",1,1,04-06-2013,95,0,12,4,2,10,6,10,4,0,0,0,0,0,0,2,0,4,5
1619,1956,Graduation,Married,"? 90,369",0,0,28-04-2014,2,0,292,51,981,224,23,17,1,0,0,0,0,0,1,4,6,6,1
1990,1974,Phd,Single,"? 63,159",0,0,05-11-2012,74,0,965,34,586,89,86,37,1,0,0,1,0,0,0,3,5,8,3
5513,1966,Graduation,Together,"? 37,758",1,1,04-10-2012,49,0,27,2,10,0,0,1,2,0,0,0,0,0,0,1,0,3,8
269,1963,Phd,Single,"? 46,757",0,1,16-11-2012,71,0,777,30,163,0,51,122,6,0,0,0,0,0,0,4,4,7,9
8093,1969,Master,Married,"? 79,734",0,0,28-06-2014,72,0,572,8,232,23,62,17,1,1,0,0,0,0,0,4,3,6,1
10513,1992,Graduation,Together,"? 63,207",0,0,20-01-2013,68,0,438,169,565,91,169,70,1,1,0,0,0,0,0,2,3,6,7
10177,1954,Graduation,Divorced,"? 72,071",0,1,14-02-2013,4,0,531,69,300,150,138,150,3,0,0,0,0,0,0,5,4,8,2
2549,1983,Phd,Together,"? 21,840",1,0,21-07-2013,80,0,17,0,9,0,0,1,1,0,0,0,0,0,0,1,0,3,9
5782,1982,2N Cycle,Together,"? 58,582",0,1,28-09-2013,15,0,402,35,106,101,77,42,2,0,0,0,1,0,0,9,2,9,5
10057,1951,Graduation,Single,"? 72,282",0,0,19-07-2013,70,0,503,27,419,90,139,153,1,0,0,0,0,0,1,5,7,9,7
10307,1956,Graduation,Married,"? 50,387",0,2,31-08-2013,91,0,369,9,87,12,14,34,3,0,0,0,0,0,0,6,2,8,5
8566,1961,Phd,Together,"? 32,583",1,1,15-06-2014,10,0,5,0,3,0,0,1,1,0,0,0,0,0,0,1,0,2,7
2415,1962,Graduation,Together,"? 62,568",0,1,07-04-2014,99,0,362,17,398,80,35,61,3,1,0,0,0,0,0,5,3,5,4
5684,1971,Master,Divorced,"? 44,635",1,1,11-10-2013,25,0,56,0,9,0,0,3,2,0,0,0,0,0,0,2,0,3,7
8334,1971,Master,Single,"? 33,316",1,1,04-10-2013,34,0,79,1,31,4,4,12,3,0,0,0,0,0,0,2,1,4,6
9166,1968,Graduation,Married,"? 63,967",0,1,09-08-2013,57,0,387,84,141,73,35,162,3,0,0,0,0,0,0,4,4,12,2
1440,1978,2N Cycle,Together,"? 52,513",0,0,04-09-2012,84,0,367,17,241,104,188,232,2,0,0,0,0,0,0,9,5,9,7
78,1969,Graduation,Married,"? 25,293",1,0,15-09-2013,51,0,15,0,11,0,2,9,1,0,0,0,0,0,0,1,1,2,8
5441,1965,Phd,Widow,"? 54,111",0,1,25-08-2013,97,0,267,6,54,8,3,50,2,0,0,0,0,0,0,5,2,6,5
5302,1986,Graduation,Together,"? 78,394",0,0,15-02-2013,13,0,298,27,697,216,24,166,1,0,0,0,0,0,1,4,6,5,2
4687,1958,Master,Married,"? 80,739",0,0,23-05-2013,92,0,674,92,736,39,0,92,1,0,0,0,0,0,0,3,11,9,1
1087,1975,Master,Together,"? 22,669",1,0,22-05-2013,30,0,16,14,36,37,22,48,3,0,0,0,0,0,1,4,1,2,9
6859,1987,Graduation,Single,"? 29,236",1,0,08-10-2013,30,0,37,4,24,16,9,9,2,0,0,0,0,0,0,4,0,3,9
9860,1959,Graduation,Together,"? 44,911",0,1,15-03-2013,11,0,159,0,22,2,1,31,3,0,0,0,0,0,0,4,1,4,7
7129,1962,Phd,Married,"? 54,693",0,1,17-02-2013,72,0,686,17,142,23,26,35,8,0,0,0,0,0,0,6,4,13,6
5866,1974,Graduation,Together,"? 48,186",1,0,20-03-2014,39,0,97,3,66,12,7,34,3,0,0,0,0,0,0,4,1,4,7
10521,1977,Graduation,Married,"? 54,809",1,1,11-09-2013,0,0,63,6,57,13,13,22,4,0,0,0,0,0,1,2,1,5,4
7393,1978,Graduation,Together,"? 41,580",1,1,10-12-2012,15,0,56,5,24,4,0,3,3,0,0,0,0,0,0,2,1,3,5
7849,1970,Phd,Married,"? 80,336",0,0,09-09-2013,12,0,209,19,456,160,142,66,1,0,0,0,0,0,0,2,9,13,1
332,1957,Graduation,Married,"? 47,743",0,1,22-03-2013,56,0,198,2,43,0,12,20,3,0,0,0,1,0,0,4,1,6,6
9847,1955,2N Cycle,Married,"? 62,972",0,1,03-08-2012,39,0,313,15,47,20,0,192,2,0,0,0,0,0,0,7,4,3,6
531,1954,Phd,Divorced,"? 57,333",0,1,22-09-2012,55,0,941,14,397,76,58,176,11,0,0,0,0,0,1,8,5,9,6
9576,1982,Phd,Together,"? 32,313",1,0,11-02-2013,60,0,86,4,56,2,4,7,3,0,0,0,0,0,0,4,0,4,9
6906,1953,Master,Widow,"? 84,953",0,0,03-06-2013,73,0,167,48,602,63,72,72,1,1,0,0,1,1,1,3,10,4,2
7419,1968,Master,Divorced,"? 27,071",1,0,23-04-2014,90,0,8,3,19,0,2,3,2,0,0,0,0,0,0,2,0,3,6
3170,1957,Master,Together,"? 68,148",0,0,31-08-2013,86,0,389,66,408,37,57,85,1,0,0,0,0,0,0,4,4,6,2
8527,1965,Master,Together,"? 65,735",1,1,07-12-2013,37,0,239,7,119,4,15,11,5,0,0,0,0,0,0,6,2,6,7
7872,1975,Phd,Married,"? 86,836",0,0,12-09-2012,7,0,179,21,273,0,21,63,1,1,0,1,0,1,1,6,10,6,5
9931,1963,Phd,Married,"? 4,023",1,1,23-06-2014,29,0,5,0,1,1,1,1,15,0,0,0,0,0,0,0,0,0,19
10595,1990,Graduation,Married,"? 30,093",0,0,08-07-2013,19,0,2,6,28,13,4,16,1,0,0,0,0,0,0,2,0,3,7
4609,1966,Phd,Married,"? 57,705",0,1,11-01-2014,14,0,383,0,53,6,4,40,3,0,0,0,0,0,0,8,1,6,6
5010,1988,Graduation,Single,"? 25,008",1,0,02-02-2014,72,0,2,8,8,6,1,9,2,0,0,0,0,0,0,1,0,3,8
4427,1995,2N Cycle,Single,"? 83,257",0,0,18-09-2012,56,1,536,27,590,38,107,67,1,0,0,1,0,1,1,5,10,12,6
11148,1975,Graduation,Together,"? 22,280",1,0,19-05-2013,85,0,2,1,4,3,1,2,1,0,0,0,0,0,0,1,0,2,8
1168,1978,Phd,Married,"? 72,159",0,0,29-10-2012,62,0,322,53,899,34,40,53,1,0,0,0,0,0,0,4,6,10,2
9595,1961,Graduation,Together,"? 64,260",0,0,11-01-2013,1,0,539,169,816,20,0,30,1,0,0,0,0,0,1,4,5,4,3
10163,1984,Phd,Single,"? 82,733",0,0,10-09-2013,28,0,712,50,420,65,38,38,1,0,0,0,0,0,1,8,4,7,4
2886,1971,Master,Divorced,"? 74,290",0,1,12-08-2013,70,0,1121,0,72,0,12,12,4,1,0,0,1,0,0,10,8,10,6
6710,1951,Master,Single,"? 58,217",2,1,17-11-2012,84,0,68,1,13,3,5,13,1,0,0,0,0,0,0,2,0,4,6
5316,1976,Master,Together,"? 21,024",0,0,04-07-2013,89,0,36,4,18,6,2,18,1,0,0,0,0,0,0,2,0,4,7
9029,1972,Phd,Married,"? 70,116",0,0,26-01-2013,73,0,707,44,603,95,58,29,1,0,0,0,0,0,0,2,8,12,1
521,1985,Graduation,Together,"? 54,006",1,0,18-09-2012,42,0,174,77,203,6,24,97,2,0,0,0,0,0,0,8,1,7,7
1459,1966,Phd,Married,"? 69,063",0,1,07-11-2012,16,0,666,35,124,69,8,26,1,0,0,0,0,0,0,5,3,5,3
10241,1975,2N Cycle,Divorced,"? 11,448",0,0,15-12-2013,16,0,0,0,0,6,2,6,1,0,0,0,0,0,0,1,0,2,6
1630,1979,Graduation,Single,"? 61,825",0,1,07-08-2013,56,0,162,50,100,55,30,27,1,0,0,0,0,0,0,4,2,8,4
3254,1971,Graduation,Married,"? 70,886",1,0,14-10-2013,65,0,407,70,239,103,88,53,1,0,0,0,0,0,0,5,4,4,2
9064,1982,Graduation,Married,"? 69,109",0,0,09-11-2012,10,0,823,25,459,124,29,95,1,0,0,0,0,1,1,6,6,7,4
3678,1973,Graduation,Widow,"? 60,208",1,1,07-10-2012,13,0,488,23,71,15,0,59,11,0,0,0,1,0,1,8,3,7,7
4227,1968,Master,Together,"? 32,889",1,1,06-09-2013,78,0,28,0,13,4,2,8,3,0,0,0,0,0,0,2,1,3,5
9467,1984,Graduation,Single,"? 34,738",1,0,11-05-2014,51,0,3,2,10,3,0,2,1,0,0,0,0,0,0,1,0,3,6
8486,1971,Master,Together,"? 30,538",1,0,01-10-2012,27,0,284,0,52,8,3,20,4,0,0,0,0,0,0,9,0,4,10
2186,1977,2N Cycle,Together,"? 82,326",0,0,10-03-2014,30,0,938,142,754,159,81,183,1,1,0,0,1,1,1,5,10,6,2
3286,1967,Phd,Divorced,"? 26,642",1,0,01-03-2014,71,0,13,2,15,2,2,8,2,0,0,0,0,0,0,2,0,3,6
8602,1964,Graduation,Divorced,"? 69,932",0,1,12-06-2013,97,0,412,172,153,150,105,57,2,0,0,0,0,0,0,7,6,11,4
3722,1972,Graduation,Single,"? 44,503",1,1,16-04-2014,83,0,31,1,8,0,0,8,2,0,0,0,0,0,0,2,0,3,6
6715,1948,Phd,Single,"? 60,200",0,1,02-01-2013,3,0,502,19,132,0,6,26,6,0,0,0,0,0,0,6,2,11,6
4796,1952,Graduation,Divorced,"? 49,638",0,1,19-04-2014,71,0,18,10,3,3,5,0,1,0,0,0,0,0,0,1,0,3,2
9612,1987,2N Cycle,Single,"? 23,830",0,0,07-02-2014,3,0,1,8,6,4,8,16,1,0,0,0,0,0,0,1,0,3,7
3766,1959,Master,Widow,"? 33,051",0,0,16-08-2012,15,0,100,71,243,108,94,219,3,0,0,0,0,0,1,9,1,8,9
1399,1958,Graduation,Married,"? 72,905",0,0,21-01-2014,52,0,407,114,445,181,165,203,1,1,0,0,0,0,0,3,7,9,1
1570,1951,Phd,Together,"? 69,702",0,1,19-02-2013,8,0,664,9,240,50,19,57,2,0,0,0,0,0,0,7,7,10,4
3426,1975,Graduation,Divorced,"? 70,300",1,0,15-07-2013,89,0,1045,61,338,60,46,46,3,0,0,0,0,0,0,5,5,13,8
3074,1984,Phd,Married,"? 70,643",0,0,15-10-2012,66,0,1218,107,304,23,143,33,1,0,0,0,0,0,1,5,8,4,6
8341,1969,Phd,Married,"? 30,396",1,0,30-04-2014,22,0,15,0,6,0,1,12,2,0,0,1,0,0,1,1,1,2,7
5180,1968,Phd,Divorced,"? 50,616",0,1,18-04-2014,56,0,128,0,16,0,1,4,2,0,0,0,0,0,0,4,0,4,7
6461,1969,Master,Single,"? 62,772",0,1,19-05-2013,74,0,581,49,157,43,8,108,1,0,0,0,1,0,0,5,6,11,2
7679,1985,Phd,Single,"? 30,298",0,0,19-05-2014,48,0,6,3,12,6,1,0,1,0,0,0,0,0,0,1,1,3,3
10702,1984,Graduation,Single,"? 52,413",1,0,03-11-2012,67,0,185,8,133,56,56,12,2,0,0,0,0,0,0,7,1,7,7
7505,1957,Phd,Married,"? 44,155",1,1,19-01-2014,24,0,22,1,9,0,0,14,1,0,0,0,0,0,0,1,1,2,4
5113,1971,Phd,Divorced,"? 86,979",0,0,07-11-2013,67,0,584,100,835,65,83,35,1,0,0,1,0,0,1,5,5,5,2
10858,1975,Graduation,Together,"? 76,532",1,1,09-09-2013,38,0,355,30,177,90,138,30,4,0,0,0,0,0,0,9,5,7,5
2961,1982,Graduation,Married,"? 42,081",1,0,26-02-2013,86,0,175,10,110,54,6,27,2,0,0,1,0,0,0,6,3,4,6
2747,1988,Phd,Married,"? 67,546",0,0,31-08-2012,90,0,864,134,768,150,38,172,1,0,0,0,0,0,0,4,10,5,3
3010,1989,Master,Together,"? 88,420",0,0,02-05-2014,87,0,957,153,612,99,95,153,1,1,0,1,0,1,0,4,7,8,1
5790,1985,Graduation,Married,"? 31,158",1,0,27-01-2013,62,0,25,6,16,20,0,5,2,0,0,0,0,0,0,2,0,3,8
6892,1968,Graduation,Divorced,"? 61,671",0,1,03-06-2014,23,0,641,7,56,0,0,28,8,1,0,0,1,0,0,10,4,6,8
1743,1974,Graduation,Single,"? 69,719",0,0,26-05-2014,99,0,273,86,208,177,14,43,1,0,0,0,0,0,0,2,3,5,1
3578,1949,Graduation,Divorced,"? 49,160",0,1,20-10-2013,29,0,122,21,43,25,10,15,2,0,0,0,0,0,0,3,1,6,6
